Master,Special,CC,Code,Country,Year,Pop,GDPcoL,GDPcoP,GDPcoU,HCEcoL,HCEcoP,HCEcoU,GDPcuL,GDPcuP,GDPcuU,HCEcuL,HCEcuP,HCEcuU,Defl,DiffDefl,XR,RXR,Cont,Reg,TelluReg,EU
1,0,COD_2013,COD,"Congo, Dem. Rep.",2013,71358807,3.00E+13,,32396741613,2.13E+13,,23050364174,3.01E+13,,32671706985,2.11E+13,,22930708520,1.001743547,1.02999241,919.792774,893.0092736,Africa,Africa,SSA,0
0,0,COG_2013,COG,"Congo, Rep.",2013,4622762,6.78E+12,,11460961919,2.33E+12,,3933711152,8.87E+12,,17953615755,2.31E+12,,4667344396,1.308040737,1.344927088,494.0400374,367.3359261,Africa,Africa,SSA,0
0,0,COK_2013,COK,Cook Islands,2013,17833,388761492.8,,271107580.5,131363465.5,,91607918.91,352654655,,289201532.7,119162876,,97721909.77,0.90712342,0.932704025,1.219407974,1.307390063,Oceania,Oceania,SE Asia & Pacific,0
0,0,CRI_2013,CRI,Costa Rica,2013,4742107,2.73E+13,,51061413665,1.75E+13,,32653273822,2.49E+13,,49745084870,1.65E+13,,33032873656,0.910801267,0.936485586,499.7668326,533.6620658,N America,Latam & Carib,Latam & Carib,0
1,0,CIV_2013,CIV,Cote d'Ivoire,2013,22087504,2.05E+13,,34713992783,1.25E+13,,21130049718,1.92E+13,,38803859037,1.23E+13,,24855066624,0.933384882,0.959706052,494.0400374,514.7826632,Africa,Africa,SSA,0
1,3,HRV_2013,HRV,Croatia,2013,4276598,3.32E+11,,48402498156,2.05E+11,,29869371182,3.31E+11,,58057146117,2.06E+11,,36141616955,0.997740766,1.025876752,5.704880167,5.560980064,Europe,S Europe,Europe & C Asia,1
9,0,CUB_2013,CUB,Cuba,2013,11282723,82565312275,,82634174087,43245659199,,43281727306,77148000000,,77148000000,41878000000,,41878000000,0.934387552,0.960736997,1,1.040867587,N America,Latam & Carib,Latam & Carib,0
0,1,CUW_2013,CUW,Curacao,2013,156794,5691052035,,3179358679,3997507800,,2233244581,5634232968,,3147616183,3733929553,,2085994164,0.99001607,1.017934222,1.79,1.758463328,N America,Latam & Carib,Latam & Carib,0
1,0,CYP_2013,CYP,Cyprus,2013,861930,17572355637,,19488915860,11743320751,,13024126916,17995000000,,23892691524,12064200000,,16018127762,1.024051662,1.052929608,0.753159182,0.715298702,Asia,W Asia,Europe & C Asia,1
1,1,CZE_2013,CZE,Czechia,2013,10586533,4.29E+12,,1.74E+11,2.07E+12,,84188586818,4.14E+12,,2.12E+11,2.05E+12,,1.05E+11,0.96528452,0.99250525,19.57058333,19.71836756,Europe,E Europe,Europe & C Asia,1
1,0,DNK_2013,DNK,Denmark,2013,5638145,1.96E+12,,2.91E+11,9.30E+11,,1.38E+11,1.93E+12,,3.44E+11,9.20E+11,,1.64E+11,0.985516653,1.013307923,5.616311686,5.542551833,Europe,N Europe,Europe & C Asia,1
0,0,DJI_2013,DJI,Djibouti,2013,883293,3.77E+11,,2120946929,2.20E+11,,1235573813,3.63E+11,,2042817163,2.12E+11,,1192486361,0.96316821,0.990329261,177.721,179.4564767,Africa,Africa,SSA,0
0,0,DMA_2013,DMA,Dominica,2013,71016,1436472937,,532027013.5,1099199683,,407110993.5,1345400000,,498296296.3,1029510000,,381300000,0.936599615,0.96301144,2.7,2.803705011,N America,Latam & Carib,Latam & Carib,0
1,0,DOM_2013,DOM,Dominican Republic,2013,10048232,2.80E+12,,62162665253,2.03E+12,,45020354603,2.62E+12,,62661707772,1.92E+12,,45852978912,0.935453763,0.961833275,41.80814392,43.4671424,N America,Latam & Carib,Latam & Carib,0
1,0,ECU_2013,ECU,Ecuador,2013,15707474,95571238386,,95571238386,59423564468,,59423564468,95129659000,,95129659000,56941887000,,56941887000,0.995379579,1.02344898,1,0.977088276,S America,Latam & Carib,Latam & Carib,0
1,0,EGY_2013,EGY,Egypt,2013,88404646,2.28E+12,,2.96E+11,1.84E+12,,2.39E+11,1.86E+12,,2.71E+11,1.50E+12,,2.19E+11,0.817690731,0.840749361,6.870325,8.171668418,Africa,Africa,MENA,0
1,0,SLV_2013,SLV,El Salvador,2013,6266070,22567227980,,22567227980,19186176091,,19186176091,21990962051,,21990962051,19280825466,,19280825466,0.974464479,1.001944081,1,0.998059691,N America,Latam & Carib,Latam & Carib,0
0,0,GNQ_2013,GNQ,Equatorial Guinea,2013,1076413,8.54E+12,,14436200378,2.87E+12,,4858280945,1.08E+13,,21942553595,2.80E+12,,5665694656,1.269184265,1.304974876,494.0400374,378.5820299,Africa,Africa,SSA,0
9,1,ERI_2013,ERI,Eritrea,2013,3281449,29781317936,,1936996288,29781317936,,1524111081,30103500000,,1957951220,25303461967,,1645753624,1.010818261,1.039323029,15.375,14.7932833,Africa,Africa,SSA,0
1,3,EST_2013,EST,Estonia,2013,1319062,19813848000,,21974880573,9799095000,,10867850725,19033392000,,25271406708,9768421000,,12969928848,0.960610579,0.987699505,0.753159182,0.762538786,Europe,N Europe,Europe & C Asia,1
0,0,SWZ_2013,SWZ,Eswatini,2013,1086843,50337639472,,3945286634,34691101799,,2718966199,44391281708,,4597723865,31440563812,,3256383348,0.881870548,0.906739029,9.655056069,10.64810905,Africa,Africa,SSA,0
1,1,ETH_2013,ETH,Ethiopia,2013,95385798,1.07E+12,,51824473846,1.07E+12,,39505204889,8.67E+11,,46542005272,6.37E+11,,34193052227,0.81295328,0.835878315,18.62662896,22.2839002,Africa,Africa,SSA,0
0,0,FJI_2013,FJI,Fiji,2013,865608,7359802626,,3508638973,5889194525,,2807555920,7715164710,,4189863717,5095400000,,2767151757,1.048284187,1.077845482,1.841387986,1.708396997,Oceania,Oceania,SE Asia & Pacific,0
1,0,FIN_2013,FIN,Finland,2013,5438982,2.11E+11,,2.34E+11,1.13E+11,,1.25E+11,2.04E+11,,2.71E+11,1.11E+11,,1.47E+11,0.968290903,0.995596412,0.753159182,0.756490454,Europe,N Europe,Europe & C Asia,1
1,0,FRA_2013,FRA,France,2013,66007876,2.15E+12,,2.39E+12,1.16E+12,,1.29E+12,2.12E+12,,2.81E+12,1.16E+12,,1.54E+12,0.983073827,1.01079621,0.753159182,0.745114766,Europe,W Europe,Europe & C Asia,1
0,0,PYF_2013,PYF,French Polynesia,2013,270328,5.59E+11,,5198545161,3.67E+11,,3412650994,5.42E+11,,6030112753,3.65E+11,,4064176787,0.968920363,0.996243623,89.87576554,90.21464579,Oceania,Oceania,SE Asia & Pacific,0
0,0,GAB_2013,GAB,Gabon,2013,1817071,7.85E+12,,13263276706,2.93E+12,,4951731996,8.69E+12,,17590679583,2.81E+12,,5678891967,1.107445087,1.138674702,494.0400374,433.8728494,Africa,Africa,SSA,0
0,0,GMB_2013,GMB,Gambia,2013,1963712,57100124917,,1343336126,47193269035,,1110267680,49463596581,,1375609459,42312828086,,1176742707,0.866260742,0.890689032,35.95758683,40.37052838,Africa,Africa,SSA,0
0,3,GEO_2013,GEO,Georgia,2013,4048701,31537356136,,13897138804,23646584678,,10420019614,28593048838,,17190037477,22059356106,,13262005054,0.906640643,0.932207633,1.66335,1.784312787,Asia,W Asia,Europe & C Asia,0
1,0,DEU_2013,DEU,Germany,2013,81174367,2.92E+12,,3.24E+12,1.56E+12,,1.73E+12,2.81E+12,,3.73E+12,1.53E+12,,2.04E+12,0.963702812,0.990878938,0.753159182,0.760092028,Europe,W Europe,Europe & C Asia,1
1,0,GHA_2013,GHA,Ghana,2013,26607645,1.72E+11,,46777725549,1.21E+11,,33103454033,1.24E+11,,63278836051,89743149354,,45926741564,0.720647303,0.740969338,1.95405,2.637153657,Africa,Africa,SSA,0
1,0,GRC_2013,GRC,Greece,2013,10740500,1.76E+11,,1.95E+11,1.21E+11,,1.34E+11,1.80E+11,,2.38E+11,1.26E+11,,1.67E+11,1.022799274,1.051641902,0.753159182,0.716174565,Europe,S Europe,Europe & C Asia,1
0,0,GRL_2013,GRL,Greenland,2013,56414,16469034808,,2447869036,6591532574,,979730061.6,15079500000,,2684947140,6394997000,,1138647097,0.915627429,0.941447844,5.616311686,5.965611075,N America,Northern America,Europe & C Asia,0
0,0,GRD_2013,GRD,Grenada,2013,108170,2355606157,,872446724.8,1627166258,,602654169.6,2274940000,,842570370.4,2014170000,,745988888.9,0.965755669,0.992989685,2.7,2.719061476,N America,Latam & Carib,Latam & Carib,0
1,0,GTM_2013,GTM,Guatemala,2013,15595816,4.38E+11,,57199417424,3.65E+11,,47703806703,4.16E+11,,52996447872,3.56E+11,,45342878123,0.950970215,0.977787287,7.85681375,8.035299557,N America,Latam & Carib,Latam & Carib,0
1,0,GIN_2013,GIN,Guinea,2013,10892817,6.11E+13,,8168204388,5.53E+13,,7385251373,5.79E+13,,8376613912,4.93E+13,,7129991549,0.946378313,0.973065894,6907.87807,7099.085593,Africa,Africa,SSA,0
0,0,GNB_2013,GNB,Guinea-Bissau,2013,1648255,5.78E+11,,977472147.3,4.64E+11,,784517962,5.17E+11,,1045790295,4.55E+11,,920104357.7,0.893368488,0.918561208,494.0400374,537.8411731,Africa,Africa,SSA,0
0,0,GUY_2013,GUY,Guyana,2013,759285,8.63E+11,,4180123674,8.05E+11,,3897909342,8.56E+11,,4167800936,7.98E+11,,3886418553,0.991712725,1.019678722,205.3941667,201.4302762,S America,Latam & Carib,Latam & Carib,0
1,0,HTI_2013,HTI,Haiti,2013,10400675,4.07E+11,,8029228561,3.94E+11,,7779543849,3.64E+11,,8384566808,3.71E+11,,8542711063,0.895078936,0.92031989,43.46278333,47.22573509,N America,Latam & Carib,Latam & Carib,0
1,0,HND_2013,HND,Honduras,2013,8798521,4.30E+11,,19604424966,3.35E+11,,15260370070,3.77E+11,,18499729063,3.08E+11,,15156634916,0.875220073,0.899901013,20.35377917,22.61779781,N America,Latam & Carib,Latam & Carib,0
1,0,HKG_2013,HKG,Hong Kong,2013,7088778,2.28E+12,,2.94E+11,1.47E+12,,1.90E+11,2.14E+12,,2.76E+11,1.41E+12,,1.82E+11,0.938107054,0.964561388,7.756,8.040960483,Asia,E Asia,E Asia,0
1,0,HUN_2013,HUN,Hungary,2013,9833923,3.23E+13,,1.16E+11,1.61E+13,,57799278637,3.03E+13,,1.35E+11,1.58E+13,,70850537562,0.938188192,0.964644813,223.695,231.893643,Europe,E Europe,Europe & C Asia,1
0,0,ISL_2013,ISL,Iceland,2013,327187,2.15E+12,,16262057843,1.06E+12,,8056113389,1.96E+12,,16033517403,1.03E+12,,8468871275,0.913153762,0.938904421,122.1791213,130.1294558,Europe,N Europe,Europe & C Asia,0
1,0,IND_2013,IND,India,2013,1280842125,1.19E+14,,1.85E+12,7.08E+13,,1.10E+12,1.12E+14,,1.92E+12,6.48E+13,,1.11E+12,0.946187503,0.972869703,58.59784542,60.23195628,Asia,S Asia,S Asia,0
1,0,IDN_2013,IDN,Indonesia,2013,251805307,1.05E+16,,7.82E+11,6.00E+15,,4.48E+11,9.55E+15,,9.13E+11,5.43E+15,,5.19E+11,0.912075313,0.937795559,10461.24,11155.13919,Asia,SE Asia,SE Asia & Pacific,0
1,0,IRN_2013,IRN,Iran,2013,76481961,1.11E+16,,3.81E+11,5.83E+15,,2.01E+11,9.93E+15,,5.39E+11,4.53E+15,,2.46E+11,0.898360618,0.923694115,18414.44801,19935.65588,Asia,S Asia,MENA,0
1,0,IRQ_2013,IRQ,Iraq,2013,33157050,1.86E+14,,1.59E+11,8.12E+13,,69560755704,2.74E+14,,2.35E+11,1.20E+14,,1.03E+11,1.474587945,1.516170877,1166,769.0426045,Asia,W Asia,MENA,0
1,0,IRL_2013,IRL,Ireland,2013,4615422,1.93E+11,,2.14E+11,81799065164,,90720625696,1.80E+11,,2.38E+11,80568501000,,1.07E+11,0.929279355,0.95548475,0.753159182,0.78824825,Europe,N Europe,Europe & C Asia,1
1,0,ISR_2013,ISR,Israel,2013,7734841,1.10E+12,,2.82E+11,5.86E+11,,1.51E+11,1.06E+12,,2.93E+11,5.85E+11,,1.62E+11,0.962748278,0.989897487,3.610758333,3.647608345,Asia,W Asia,MENA,0
1,0,ITA_2013,ITA,Italy,2013,60166830,1.64E+12,,1.82E+12,9.86E+11,,1.09E+12,1.61E+12,,2.14E+12,9.82E+11,,1.30E+12,0.981801186,1.009487681,0.753159182,0.746080607,Europe,S Europe,Europe & C Asia,1
0,0,JAM_2013,JAM,Jamaica,2013,2858712,1.63E+12,,13971685497,1.36E+12,,11625295806,1.43E+12,,14286521535,1.22E+12,,12193197611,0.876834789,0.901561263,100.2410556,111.1860721,N America,Latam & Carib,Latam & Carib,0
1,0,JPN_2013,JPN,Japan,2013,128314195,5.23E+14,,4.32E+12,3.04E+14,,2.51E+12,5.03E+14,,5.16E+12,2.97E+14,,3.04E+12,0.962203169,0.989337006,97.59565828,98.64753636,Asia,E Asia,E Asia,0
1,0,JOR_2013,JOR,Jordan,2013,8518983,25854993842,,36415484285,22324445912,,31442881566,24463000000,,34454929577,20715155574,,29176275456,0.946161509,0.972842976,0.71,0.729819732,Asia,W Asia,MENA,0
1,3,KAZ_2013,KAZ,Kazakhstan,2013,17026117,3.88E+13,,1.75E+11,2.13E+13,,95974647814,3.60E+13,,2.37E+11,1.80E+13,,1.18E+11,0.928504841,0.954688395,152.1291667,159.3495505,Asia,C Asia,Europe & C Asia,0
1,0,KEN_2013,KEN,Kenya,2013,45519981,5.64E+12,,57466912395,4.52E+12,,46052634734,4.75E+12,,55096743583,3.83E+12,,44500846882,0.841027933,0.864744665,86.1228789,99.59342032,Africa,Africa,SSA,0
0,0,KIR_2013,KIR,Kiribati,2013,107890,205368298.6,,154285779.4,205297850.3,,154232854.2,191740439,,185105678.3,191674667,,185042182.2,0.933641854,0.95997027,1.035843097,1.079036642,Oceania,Oceania,SE Asia & Pacific,0
9,5,PRK_2013,PRK,"Korea, DPR",2013,24802678,1.75E+12,,16300726684,1.28E+12,,0,1.64E+12,,16565034101,1.20E+12,,0,0.934605825,0.960961425,98.91916667,102.9377081,Asia,E Asia,E Asia,0
1,0,KOR_2013,KOR,"Korea, Rep.",2013,50345717,1.56E+15,,1.38E+12,7.72E+14,,6.82E+11,1.50E+15,,1.37E+12,7.58E+14,,6.92E+11,0.960417518,0.987501,1094.852917,1108.710692,Asia,E Asia,E Asia,0
0,3,XKX_2013,XKX,Kosovo,2013,1752352,5511161524,,6112246158,4245372693,,4708401817,5326617000,,7072365482,4469200000,,5933938147,0.966514405,0.993769817,0.753159182,0.757880919,Europe,E Europe,Europe & C Asia,0
1,0,KWT_2013,KWT,Kuwait,2013,3526376,34099324537,,1.13E+11,13198237482,,43869531815,49392100000,,1.74E+11,12420000000,,43795706663,1.448477372,1.489323994,0.283589442,0.190414875,Asia,W Asia,MENA,0
1,3,KGZ_2013,KGZ,Kyrgyzstan,2013,5731303,3.98E+11,,6180302866,3.82E+11,,5924848563,3.55E+11,,7335033799,3.45E+11,,7128233605,0.89181462,0.916963521,48.43805901,52.82441218,Asia,C Asia,Europe & C Asia,0
1,0,LAO_2013,LAO,Laos,2013,6541304,1.02E+14,,12466285676,7.64E+13,,9370862654,9.39E+13,,11942233835,6.96E+13,,8850586587,0.924129083,0.950189242,7860.1375,8272.18111,Asia,SE Asia,SE Asia & Pacific,0
1,3,LVA_2013,LVA,Latvia,2013,2044957,23363831000,,25912048783,14259653000,,15814907417,22923702000,,30432797633,14153181000,,18789325269,0.981161951,1.008830419,0.753256479,0.746663131,Europe,N Europe,Europe & C Asia,1
9,0,LBN_2013,LBN,Lebanon,2013,5913022,7.33E+13,,48636793148,6.41E+13,,42522198182,7.07E+13,,46909335135,6.53E+13,,43318860131,0.964482485,0.991680598,1507.5,1520.146711,Asia,W Asia,MENA,0
0,0,LSO_2013,LSO,Lesotho,2013,2028530,28659718871,,2246247678,22822289338,,1788730541,23365248533,,2420001330,22014964000,,2280148747,0.815264401,0.838254609,9.655056069,11.5180471,Africa,Africa,SSA,0
0,0,LBR_2013,LBR,Liberia,2013,4248334,2321200588,,2321200588,1152207523,,1152207523,1936000000,,1936000000,961000000,,961000000,0.834051141,0.85757113,1,1.166084031,Africa,Africa,SSA,0
9,0,LBY_2013,LBY,Libya,2013,6320360,89724261012,,64960628819,33567766662,,24303161774,83708906461,,65825571415,21469156008,,16882545977,0.932957324,0.959266437,1.271677627,1.325677182,Africa,Africa,MENA,0
0,0,LIE_2013,LIE,Liechtenstein,2013,36934,5855692292,,6084586350,3079580663,,3199958866,5924500000,,6391711429,3110037612,,3355297991,1.011750568,1.040281626,0.926903548,0.89101213,Europe,W Europe,Europe & C Asia,0
1,3,LTU_2013,LTU,Lithuania,2013,3008934,35354128000,,39210088852,21637431000,,23997355897,35039541000,,46514471182,21853247000,,29009861397,0.991101831,1.019050602,0.753304082,0.739221468,Europe,N Europe,Europe & C Asia,1
1,0,LUX_2013,LUX,Luxembourg,2013,542560,47859768508,,53079679284,14813622584,,16429296679,46499560000,,61739352212,14726729000,,19553275529,0.971579292,0.998977533,0.753159182,0.753930051,Europe,W Europe,Europe & C Asia,1
0,0,MAC_2013,MAC,Macao,2013,577372,4.68E+11,,58558861107,87417611226,,10947782664,4.12E+11,,51552364121,79116000000,,9902800286,0.880824728,0.905663717,7.989255333,8.821436898,Asia,E Asia,E Asia,0
1,0,MDG_2013,MDG,Madagascar,2013,22961255,3.12E+13,,10624353146,2.43E+13,,8275144992,2.74E+13,,12423555457,2.13E+13,,9648591342,0.879714036,0.904521704,2206.914167,2439.868668,Africa,Africa,SSA,0
1,0,MWI_2013,MWI,Malawi,2013,15839286,2.93E+12,,5863156652,2.46E+12,,4918457346,1.93E+12,,5290354704,1.83E+12,,5015544142,0.658131755,0.676690871,364.4072873,538.5136746,Africa,Africa,SSA,0
1,0,MYS_2013,MYS,Malaysia,2013,29468923,1.06E+12,,2.71E+11,5.60E+11,,1.43E+11,1.02E+12,,3.23E+11,5.28E+11,,1.67E+11,0.964175318,0.991364768,3.15090855,3.178354376,Asia,SE Asia,SE Asia & Pacific,0
0,0,MDV_2013,MDV,Maldives,2013,415593,57185108574,,3721454897,19987924926,,1300761036,50633451385,,3295009230,19100342223,,1242968871,0.885430712,0.910399589,15.36671003,16.87908279,Asia,S Asia,S Asia,0
1,0,MLI_2013,MLI,Mali,2013,16449854,6.69E+12,,11300558280,4.85E+12,,8193904226,6.54E+12,,13245776666,4.76E+12,,9643248804,0.978741361,1.00634157,494.0400374,490.9267907,Africa,Africa,SSA,0
1,0,MLT_2013,MLT,Malta,2013,426151,7988137565,,8859377997,4330898582,,4803255738,7651500000,,10159206957,4241100000,,5631080524,0.957857816,0.984869115,0.753159182,0.764730227,Europe,S Europe,Europe & C Asia,1
0,0,MHL_2013,MHL,Marshall Islands,2013,56938,183882335.7,,183882335.7,130613516.1,,130613516.1,192305672,,192305672,131715996,,131715996,1.045808295,1.075299771,1,0.929973229,Oceania,Oceania,SE Asia & Pacific,0
0,0,MRT_2013,MRT,Mauritania,2013,3817494,1.82E+11,,5612311897,1.19E+11,,3665478771,2.17E+11,,7223071177,1.13E+11,,3760125844,1.19190778,1.225519217,30.06816667,24.53504298,Africa,Africa,SSA,0
0,0,MUS_2013,MUS,Mauritius,2013,1255452,3.82E+11,,10883539607,2.90E+11,,8273204034,3.72E+11,,12129658758,2.77E+11,,9006344182,0.976034074,1.003557938,30.70135833,30.59251206,Africa,Africa,SSA,0
1,0,MEX_2013,MEX,Mexico,2013,118827161,1.75E+13,,1.10E+12,1.16E+13,,7.32E+11,1.63E+13,,1.27E+12,1.08E+13,,8.47E+11,0.931670964,0.957943802,12.77199167,13.33271497,N America,Latam & Carib,Latam & Carib,0
0,0,FSM_2013,FSM,Micronesia,2013,105926,309657956.6,,309657956.6,220423527.8,,220423527.8,317200000,,317200000,225792174,,225792174,1.024356046,1.053242575,1,0.949448896,Oceania,Oceania,SE Asia & Pacific,0
0,3,MDA_2013,MDA,Moldova,2013,4074591,1.39E+11,,7401481592,1.24E+11,,6580875999,1.20E+11,,9496717702,1.09E+11,,8666489599,0.858191595,0.882392337,12.58675623,14.26435352,Europe,E Europe,Europe & C Asia,0
0,0,MCO_2013,MCO,Monaco,2013,36901,5020894683,,5568507491,2743200884,,3042392968,4935970768,,6553688632,2696802109,,3580653564,0.9830859,1.010808624,0.753159182,0.745105616,Europe,W Europe,Europe & C Asia,0
0,0,MNG_2013,MNG,Mongolia,2013,2881791,2.10E+13,,10637725043,1.19E+13,,6036146633,1.92E+13,,12582094621,1.07E+13,,7020650195,0.914816764,0.940614319,1523.9275,1620.140657,Asia,E Asia,E Asia,0
0,3,MNE_2013,MNE,Montenegro,2013,626345,5.19E+11,,9351444945,3.61E+11,,6492590421,5.02E+11,,10817712030,3.60E+11,,7761878393,0.966380303,0.993631934,46.39534167,46.69268378,Europe,S Europe,Europe & C Asia,0
0,0,MSR_2013,MSR,Montserrat,2013,4944,161208704.3,,59706927.52,162041798.2,,60015480.83,160610000,,59485185.19,161440000,,59792592.59,0.996286154,1.024381121,2.7,2.63573776,N America,Latam & Carib,Latam & Carib,0
1,0,MAR_2013,MAR,Morocco,2013,33715703,9.05E+11,,92705225026,5.28E+11,,54103292766,8.98E+11,,1.07E+11,5.40E+11,,64255873931,0.991954203,1.01992701,8.405503917,8.24127985,Africa,Africa,MENA,0
1,0,MOZ_2013,MOZ,Mozambique,2013,25560755,5.56E+11,,13916496429,3.82E+11,,9550364053,5.11E+11,,16974314402,3.69E+11,,12257123925,0.918371658,0.94426946,30.10411109,31.88084798,Africa,Africa,SSA,0
1,0,MMR_2013,MMR,Myanmar,2013,51852468,6.49E+13,,55819411404,3.58E+13,,30761848155,6.16E+13,,66022609949,3.57E+13,,38239413277,0.949770094,0.976553322,933.5704564,955.9851315,Asia,SE Asia,SE Asia & Pacific,0
0,0,NAM_2013,NAM,Namibia,2013,2233508,1.31E+11,,10196847665,84698937500,,6575023911,1.17E+11,,12129445518,76919265625,,7966734224,0.891557158,0.916698799,9.655056069,10.53241924,Africa,Africa,SSA,0
0,0,NRU_2013,NRU,Nauru,2013,10209,98963789.49,,74347917.86,98929841.95,,74322414.3,122414243,,118178364.5,122372251,,118137825.5,1.236959939,1.271841833,1.035843097,0.814443329,Oceania,Oceania,SE Asia & Pacific,0
1,0,NPL_2013,NPL,Nepal,2013,26916793,1.95E+12,,18994641915,1.59E+12,,15500981300,1.70E+12,,18227220589,1.35E+12,,14492659330,0.871403746,0.895977067,92.99333333,103.7898589,Asia,S Asia,S Asia,0
1,0,NLD_2013,NLD,Netherlands,2013,16843502,6.67E+11,,7.40E+11,3.04E+11,,3.37E+11,6.60E+11,,8.77E+11,3.00E+11,,3.99E+11,0.989825875,1.017738664,0.753159182,0.740032003,Europe,W Europe,Europe & C Asia,1
0,0,NCL_2013,NCL,New Caledonia,2013,264242,9.23E+11,,8582777776,5.89E+11,,5475562853,9.12E+11,,10148497701,5.83E+11,,6487232643,0.987684779,1.01553719,89.87576554,88.50071315,Oceania,Oceania,SE Asia & Pacific,0
1,0,NZL_2013,NZL,New Zealand,2013,4518515,2.36E+11,,1.64E+11,1.36E+11,,95166144502,2.33E+11,,1.91E+11,1.34E+11,,1.10E+11,0.987660068,1.015511782,1.219407974,1.20078171,Oceania,Oceania,SE Asia & Pacific,0
1,0,NIC_2013,NIC,Nicaragua,2013,6062457,3.17E+11,,11617373509,2.23E+11,,8198204115,2.72E+11,,10982988173,2.06E+11,,8334857454,0.857499758,0.88168099,24.72276417,28.0404868,N America,Latam & Carib,Latam & Carib,0
1,0,NER_2013,NER,Niger,2013,18504281,5.09E+12,,8609554460,3.47E+12,,5867781852,5.05E+12,,10217942435,3.41E+12,,6903997047,0.990998934,1.018944802,494.0400374,484.8545636,Africa,Africa,SSA,0
1,0,NGA_2013,NGA,Nigeria,2013,171765816,8.72E+13,,4.53E+11,7.50E+13,,3.90E+11,8.10E+13,,5.15E+11,6.00E+13,,3.81E+11,0.928851723,0.95504506,157.311225,164.716024,Africa,Africa,SSA,0
0,3,MKD_2013,MKD,North Macedonia,2013,2076067,3472718902,,3851477166,2751361556,,3051443698,3362500000,,4464527660,2723700000,,3616366985,0.968261496,0.995566176,0.753159182,0.756513429,Europe,S Europe,Europe & C Asia,0
1,0,NOR_2013,NOR,Norway,2013,5079455,2.99E+12,,3.71E+11,1.29E+12,,1.60E+11,3.07E+12,,5.23E+11,1.23E+12,,2.10E+11,1.026404854,1.055349159,5.875,5.566877986,Europe,N Europe,Europe & C Asia,0
1,0,OMN_2013,OMN,Oman,2013,3764806,24774440330,,64432874721,9422789093,,24506603622,30204642567,,78555637365,8954023989,,23287448606,1.219185667,1.253566333,0.3845,0.306724894,Asia,W Asia,MENA,0
1,0,PAK_2013,PAK,Pakistan,2013,191260806,2.50E+13,,2.44E+11,2.01E+13,,1.96E+11,2.24E+13,,2.20E+11,1.81E+13,,1.78E+11,0.894242947,0.919460326,101.6288992,110.5310325,Asia,S Asia,S Asia,0
0,0,PLW_2013,PLW,Palau,2013,17606,244040484,,244040484,174188724,,174188724,223388391,,223388391,163628565,,163628565,0.915374316,0.941187593,1,1.062487444,Oceania,Oceania,SE Asia & Pacific,0
9,0,PSE_2013,PSE,Palestine,2013,4333523,13492400000,,13492400000,11731500000,,11731500000,13515500000,,13515500000,11879800000,,11879800000,1.001712075,1.029960051,1,0.970911444,Asia,W Asia,MENA,0
1,0,PAN_2013,PAN,Panama,2013,3835435,48691900511,,48691900511,25231056718,,25231056718,45599994005,,45599994005,23981000000,,23981000000,0.936500599,0.962909631,1,1.038519054,N America,Latam & Carib,Latam & Carib,0
1,0,PNG_2013,PNG,Papua New Guinea,2013,7788380,49696629053,,17951314702,25078481736,,9058797879,47721285862,,21261338048,31156388496,,13881153791,0.960251968,0.987330782,2.24451,2.273311074,Oceania,Oceania,SE Asia & Pacific,0
1,0,PRY_2013,PRY,Paraguay,2013,6510276,1.74E+14,,33457058842,1.12E+14,,21451107386,1.67E+14,,38585318041,1.05E+14,,24289532039,0.957354132,0.984351227,4320.674167,4389.362299,S America,Latam & Carib,Latam & Carib,0
